,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Month,Day of Month,Days Passed
366,,Gambia,13.4432,-15.3101,1/23/20,0,0,0,1,1,1
367,,Georgia,42.3154,43.3569,1/23/20,0,0,0,1,1,1
368,,Germany,51.0,9.0,1/23/20,0,0,0,1,1,1
369,,Ghana,7.9465,-1.0232,1/23/20,0,0,0,1,1,1
370,,Greece,39.0742,21.8243,1/23/20,0,0,0,1,1,1
371,,Guatemala,15.7835,-90.2308,1/23/20,0,0,0,1,1,1
372,,Guinea,9.9456,-9.6966,1/23/20,0,0,0,1,1,1
373,,Guyana,5.0,-58.75,1/23/20,0,0,0,1,1,1
374,,Haiti,18.9712,-72.2852,1/23/20,0,0,0,1,1,1
375,,Holy See,41.9029,12.4534,1/23/20,0,0,0,1,1,1
376,,Honduras,15.2,-86.2419,1/23/20,0,0,0,1,1,1
377,,Hungary,47.1625,19.5033,1/23/20,0,0,0,1,1,1
378,,Iceland,64.9631,-19.0208,1/23/20,0,0,0,1,1,1
379,,India,21.0,78.0,1/23/20,0,0,0,1,1,1
380,,Indonesia,-0.7893,113.9213,1/23/20,0,0,0,1,1,1
381,,Iran,32.0,53.0,1/23/20,0,0,0,1,1,1
382,,Iraq,33.0,44.0,1/23/20,0,0,0,1,1,1
383,,Ireland,53.1424,-7.6921,1/23/20,0,0,0,1,1,1
384,,Israel,31.0,35.0,1/23/20,0,0,0,1,1,1
385,,Italy,43.0,12.0,1/23/20,0,0,0,1,1,1
386,,Jamaica,18.1096,-77.2975,1/23/20,0,0,0,1,1,1
387,,Japan,36.0,138.0,1/23/20,2,0,0,1,1,1
388,,Jordan,31.24,36.51,1/23/20,0,0,0,1,1,1
389,,Kazakhstan,48.0196,66.9237,1/23/20,0,0,0,1,1,1
390,,Kenya,-0.0236,37.9062,1/23/20,0,0,0,1,1,1
391,,South Korea,36.0,128.0,1/23/20,1,0,0,1,1,1
392,,Kuwait,29.5,47.75,1/23/20,0,0,0,1,1,1
393,,Kyrgyzstan,41.2044,74.7661,1/23/20,0,0,0,1,1,1
394,,Latvia,56.8796,24.6032,1/23/20,0,0,0,1,1,1
395,,Lebanon,33.8547,35.8623,1/23/20,0,0,0,1,1,1
396,,Liberia,6.4281,-9.4295,1/23/20,0,0,0,1,1,1
397,,Liechtenstein,47.14,9.55,1/23/20,0,0,0,1,1,1
398,,Lithuania,55.1694,23.8813,1/23/20,0,0,0,1,1,1
399,,Luxembourg,49.8153,6.1296,1/23/20,0,0,0,1,1,1
400,,Madagascar,-18.7669,46.8691,1/23/20,0,0,0,1,1,1
401,,Malaysia,2.5,112.5,1/23/20,0,0,0,1,1,1
402,,Maldives,3.2028,73.2207,1/23/20,0,0,0,1,1,1
403,,Malta,35.9375,14.3754,1/23/20,0,0,0,1,1,1
404,,Mauritania,21.0079,10.9408,1/23/20,0,0,0,1,1,1
405,,Mauritius,-20.2,57.5,1/23/20,0,0,0,1,1,1
406,,Mexico,23.6345,-102.5528,1/23/20,0,0,0,1,1,1
407,,Moldova,47.4116,28.3699,1/23/20,0,0,0,1,1,1
408,,Monaco,43.7333,7.4167,1/23/20,0,0,0,1,1,1
409,,Mongolia,46.8625,103.8467,1/23/20,0,0,0,1,1,1
410,,Montenegro,42.5,19.3,1/23/20,0,0,0,1,1,1
411,,Morocco,31.7917,-7.0926,1/23/20,0,0,0,1,1,1
412,,Namibia,-22.9576,18.4904,1/23/20,0,0,0,1,1,1
413,,Nepal,28.1667,84.25,1/23/20,0,0,0,1,1,1
414,Aruba,Netherlands,12.5186,-70.0358,1/23/20,0,0,0,1,1,1
415,Curacao,Netherlands,12.1696,-68.99,1/23/20,0,0,0,1,1,1
416,Sint Maarten,Netherlands,18.0425,-63.0548,1/23/20,0,0,0,1,1,1
417,,Netherlands,52.1326,5.2913,1/23/20,0,0,0,1,1,1
418,,New Zealand,-40.9006,174.886,1/23/20,0,0,0,1,1,1
419,,Nicaragua,12.8654,-85.2072,1/23/20,0,0,0,1,1,1
420,,Niger,17.6078,8.0817,1/23/20,0,0,0,1,1,1
421,,Nigeria,9.082,8.6753,1/23/20,0,0,0,1,1,1
422,,North Macedonia,41.6086,21.7453,1/23/20,0,0,0,1,1,1
423,,Norway,60.472,8.4689,1/23/20,0,0,0,1,1,1
424,,Oman,21.0,57.0,1/23/20,0,0,0,1,1,1
425,,Pakistan,30.3753,69.3451,1/23/20,0,0,0,1,1,1
426,,Panama,8.538,-80.7821,1/23/20,0,0,0,1,1,1
427,,Papua New Guinea,-6.315,143.9555,1/23/20,0,0,0,1,1,1
428,,Paraguay,-23.4425,-58.4438,1/23/20,0,0,0,1,1,1
429,,Peru,-9.19,-75.0152,1/23/20,0,0,0,1,1,1
430,,Philippines,13.0,122.0,1/23/20,0,0,0,1,1,1
431,,Poland,51.9194,19.1451,1/23/20,0,0,0,1,1,1
432,,Portugal,39.3999,-8.2245,1/23/20,0,0,0,1,1,1
433,,Qatar,25.3548,51.1839,1/23/20,0,0,0,1,1,1
434,,Romania,45.9432,24.9668,1/23/20,0,0,0,1,1,1
435,,Russia,60.0,90.0,1/23/20,0,0,0,1,1,1
436,,Rwanda,-1.9403,29.8739,1/23/20,0,0,0,1,1,1
437,,Saint Lucia,13.9094,-60.9789,1/23/20,0,0,0,1,1,1
438,,Saint Vincent and the Grenadines,12.9843,-61.2872,1/23/20,0,0,0,1,1,1
439,,San Marino,43.9424,12.4578,1/23/20,0,0,0,1,1,1
440,,Saudi Arabia,24.0,45.0,1/23/20,0,0,0,1,1,1
441,,Senegal,14.4974,-14.4524,1/23/20,0,0,0,1,1,1
442,,Serbia,44.0165,21.0059,1/23/20,0,0,0,1,1,1
443,,Seychelles,-4.6796,55.492,1/23/20,0,0,0,1,1,1
444,,Singapore,1.2833,103.8333,1/23/20,1,0,0,1,1,1
445,,Slovakia,48.669,19.699,1/23/20,0,0,0,1,1,1
446,,Slovenia,46.1512,14.9955,1/23/20,0,0,0,1,1,1
447,,Somalia,5.1521,46.1996,1/23/20,0,0,0,1,1,1
448,,South Africa,-30.5595,22.9375,1/23/20,0,0,0,1,1,1
449,,Spain,40.0,-4.0,1/23/20,0,0,0,1,1,1
450,,Sri Lanka,7.0,81.0,1/23/20,0,0,0,1,1,1
451,,Sudan,12.8628,30.2176,1/23/20,0,0,0,1,1,1
452,,Suriname,3.9193,-56.0278,1/23/20,0,0,0,1,1,1
453,,Sweden,63.0,16.0,1/23/20,0,0,0,1,1,1
454,,Switzerland,46.8182,8.2275,1/23/20,0,0,0,1,1,1
455,,Taiwan*,23.7,121.0,1/23/20,1,0,0,1,1,1
456,,Tanzania,-6.369,34.8888,1/23/20,0,0,0,1,1,1
457,,Thailand,15.0,101.0,1/23/20,3,0,0,1,1,1
458,,Togo,8.6195,0.8248,1/23/20,0,0,0,1,1,1
459,,Trinidad and Tobago,10.6918,-61.2225,1/23/20,0,0,0,1,1,1
460,,Tunisia,34.0,9.0,1/23/20,0,0,0,1,1,1
461,,Turkey,38.9637,35.2433,1/23/20,0,0,0,1,1,1
462,,Uganda,1.0,32.0,1/23/20,0,0,0,1,1,1
463,,Ukraine,48.3794,31.1656,1/23/20,0,0,0,1,1,1
464,,United Arab Emirates,24.0,54.0,1/23/20,0,0,0,1,1,1
465,Bermuda,United Kingdom,32.3078,-64.7505,1/23/20,0,0,0,1,1,1
466,Cayman Islands,United Kingdom,19.3133,-81.2546,1/23/20,0,0,0,1,1,1
467,Channel Islands,United Kingdom,49.3723,-2.3644,1/23/20,0,0,0,1,1,1
468,Gibraltar,United Kingdom,36.1408,-5.3536,1/23/20,0,0,0,1,1,1
469,Isle of Man,United Kingdom,54.2361,-4.5481,1/23/20,0,0,0,1,1,1
470,Montserrat,United Kingdom,16.7425,-62.1874,1/23/20,0,0,0,1,1,1
471,,United Kingdom,55.3781,-3.4360000000000004,1/23/20,0,0,0,1,1,1
472,,Uruguay,-32.5228,-55.7658,1/23/20,0,0,0,1,1,1
473,,US,37.0902,-95.7129,1/23/20,1,0,0,1,1,1
474,,Uzbekistan,41.3775,64.5853,1/23/20,0,0,0,1,1,1
475,,Venezuela,6.4238,-66.5897,1/23/20,0,0,0,1,1,1
476,,Vietnam,16.0,108.0,1/23/20,2,0,0,1,1,1
477,,Zambia,-15.4167,28.2833,1/23/20,0,0,0,1,1,1
478,,Zimbabwe,-20.0,30.0,1/23/20,0,0,0,1,1,1
479,Diamond Princess,Canada,0.0,0.0,1/23/20,0,0,0,1,1,1
480,,Dominica,15.415,-61.371,1/23/20,0,0,0,1,1,1
481,,Grenada,12.1165,-61.679,1/23/20,0,0,0,1,1,1
482,,Mozambique,-18.665695,35.529562,1/23/20,0,0,0,1,1,1
483,,Syria,34.802075,38.99681500000001,1/23/20,0,0,0,1,1,1
484,,Timor-Leste,-8.874217,125.727539,1/23/20,0,0,0,1,1,1
485,,Belize,13.1939,-59.5432,1/23/20,0,0,0,1,1,1
486,,Laos,19.85627,102.495496,1/23/20,0,0,0,1,1,1
487,,Libya,26.3351,17.228331,1/23/20,0,0,0,1,1,1
488,,West Bank and Gaza,31.9522,35.2332,1/23/20,0,0,0,1,1,1
489,,Guinea-Bissau,11.8037,-15.1804,1/23/20,0,0,0,1,1,1
490,,Mali,17.570692,-3.996166000000001,1/23/20,0,0,0,1,1,1
491,,Saint Kitts and Nevis,17.357822,-62.782998,1/23/20,0,0,0,1,1,1
492,Northwest Territories,Canada,64.8255,-124.8457,1/23/20,0,0,0,1,1,1
493,Yukon,Canada,64.2823,-135.0,1/23/20,0,0,0,1,1,1
494,,Kosovo,42.602636,20.902977,1/23/20,0,0,0,1,1,1
495,,Burma,21.9162,95.956,1/23/20,0,0,0,1,1,1
496,,Afghanistan,33.0,65.0,1/24/20,0,0,0,1,1,2
497,,Albania,41.1533,20.1683,1/24/20,0,0,0,1,1,2
498,,Algeria,28.0339,1.6596,1/24/20,0,0,0,1,1,2
499,,Andorra,42.5063,1.5218,1/24/20,0,0,0,1,1,2
500,,Angola,-11.2027,17.8739,1/24/20,0,0,0,1,1,2
501,,Antigua and Barbuda,17.0608,-61.7964,1/24/20,0,0,0,1,1,2
502,,Argentina,-38.4161,-63.6167,1/24/20,0,0,0,1,1,2
503,,Armenia,40.0691,45.0382,1/24/20,0,0,0,1,1,2
504,Australian Capital Territory,Australia,-35.4735,149.0124,1/24/20,0,0,0,1,1,2
505,New South Wales,Australia,-33.8688,151.2093,1/24/20,0,0,0,1,1,2
506,Northern Territory,Australia,-12.4634,130.8456,1/24/20,0,0,0,1,1,2
507,Queensland,Australia,-28.0167,153.4,1/24/20,0,0,0,1,1,2
508,South Australia,Australia,-34.9285,138.6007,1/24/20,0,0,0,1,1,2
509,Tasmania,Australia,-41.4545,145.9707,1/24/20,0,0,0,1,1,2
510,Victoria,Australia,-37.8136,144.9631,1/24/20,0,0,0,1,1,2
511,Western Australia,Australia,-31.9505,115.8605,1/24/20,0,0,0,1,1,2
512,,Austria,47.5162,14.5501,1/24/20,0,0,0,1,1,2
513,,Azerbaijan,40.1431,47.5769,1/24/20,0,0,0,1,1,2
514,,Bahamas,25.0343,-77.3963,1/24/20,0,0,0,1,1,2
515,,Bahrain,26.0275,50.55,1/24/20,0,0,0,1,1,2
516,,Bangladesh,23.685,90.3563,1/24/20,0,0,0,1,1,2
517,,Barbados,13.1939,-59.5432,1/24/20,0,0,0,1,1,2
518,,Belarus,53.7098,27.9534,1/24/20,0,0,0,1,1,2
519,,Belgium,50.8333,4.0,1/24/20,0,0,0,1,1,2
520,,Benin,9.3077,2.3158,1/24/20,0,0,0,1,1,2
521,,Bhutan,27.5142,90.4336,1/24/20,0,0,0,1,1,2
522,,Bolivia,-16.2902,-63.5887,1/24/20,0,0,0,1,1,2
523,,Bosnia and Herzegovina,43.9159,17.6791,1/24/20,0,0,0,1,1,2
524,,Brazil,-14.235,-51.9253,1/24/20,0,0,0,1,1,2
525,,Brunei,4.5353,114.7277,1/24/20,0,0,0,1,1,2
526,,Bulgaria,42.7339,25.4858,1/24/20,0,0,0,1,1,2
527,,Burkina Faso,12.2383,-1.5616,1/24/20,0,0,0,1,1,2
528,,Cabo Verde,16.5388,-23.0418,1/24/20,0,0,0,1,1,2
529,,Cambodia,11.55,104.9167,1/24/20,0,0,0,1,1,2
530,,Cameroon,3.848,11.5021,1/24/20,0,0,0,1,1,2
531,Alberta,Canada,53.9333,-116.5765,1/24/20,0,0,0,1,1,2
532,British Columbia,Canada,49.2827,-123.1207,1/24/20,0,0,0,1,1,2
533,Grand Princess,Canada,37.6489,-122.6655,1/24/20,0,0,0,1,1,2
534,Manitoba,Canada,53.7609,-98.8139,1/24/20,0,0,0,1,1,2
535,New Brunswick,Canada,46.5653,-66.4619,1/24/20,0,0,0,1,1,2
536,Newfoundland and Labrador,Canada,53.1355,-57.6604,1/24/20,0,0,0,1,1,2
537,Nova Scotia,Canada,44.682,-63.7443,1/24/20,0,0,0,1,1,2
538,Ontario,Canada,51.2538,-85.3232,1/24/20,0,0,0,1,1,2
539,Prince Edward Island,Canada,46.5107,-63.4168,1/24/20,0,0,0,1,1,2
540,Quebec,Canada,52.9399,-73.5491,1/24/20,0,0,0,1,1,2
541,Saskatchewan,Canada,52.9399,-106.4509,1/24/20,0,0,0,1,1,2
542,,Central African Republic,6.6111,20.9394,1/24/20,0,0,0,1,1,2
543,,Chad,15.4542,18.7322,1/24/20,0,0,0,1,1,2
544,,Chile,-35.6751,-71.543,1/24/20,0,0,0,1,1,2
545,Anhui,China,31.8257,117.2264,1/24/20,15,0,0,1,1,2
546,Beijing,China,40.1824,116.4142,1/24/20,36,0,1,1,1,2
547,Chongqing,China,30.0572,107.874,1/24/20,27,0,0,1,1,2
548,Fujian,China,26.0789,117.9874,1/24/20,10,0,0,1,1,2
549,Gansu,China,37.8099,101.0583,1/24/20,2,0,0,1,1,2
550,Guangdong,China,23.3417,113.4244,1/24/20,53,0,2,1,1,2
551,Guangxi,China,23.8298,108.7881,1/24/20,23,0,0,1,1,2
552,Guizhou,China,26.8154,106.8748,1/24/20,3,0,0,1,1,2
553,Hainan,China,19.1959,109.7453,1/24/20,8,0,0,1,1,2
554,Hebei,China,39.549,116.1306,1/24/20,2,1,0,1,1,2
555,Heilongjiang,China,47.862,127.7615,1/24/20,4,1,0,1,1,2
556,Henan,China,33.882,113.614,1/24/20,9,0,0,1,1,2
557,Hong Kong,China,22.3,114.2,1/24/20,2,0,0,1,1,2
558,Hubei,China,30.9756,112.2707,1/24/20,549,24,31,1,1,2
559,Hunan,China,27.6104,111.7088,1/24/20,24,0,0,1,1,2
560,Inner Mongolia,China,44.0935,113.9448,1/24/20,1,0,0,1,1,2
561,Jiangsu,China,32.9711,119.455,1/24/20,9,0,0,1,1,2
562,Jiangxi,China,27.614,115.7221,1/24/20,18,0,0,1,1,2
563,Jilin,China,43.6661,126.1923,1/24/20,3,0,0,1,1,2
564,Liaoning,China,41.2956,122.6085,1/24/20,4,0,0,1,1,2
565,Macau,China,22.1667,113.55,1/24/20,2,0,0,1,1,2
566,Ningxia,China,37.2692,106.1655,1/24/20,2,0,0,1,1,2
567,Qinghai,China,35.7452,95.9956,1/24/20,0,0,0,1,1,2
568,Shaanxi,China,35.1917,108.8701,1/24/20,5,0,0,1,1,2
569,Shandong,China,36.3427,118.1498,1/24/20,15,0,0,1,1,2
570,Shanghai,China,31.202,121.4491,1/24/20,20,0,1,1,1,2
571,Shanxi,China,37.5777,112.2922,1/24/20,1,0,0,1,1,2
572,Sichuan,China,30.6171,102.7103,1/24/20,15,0,0,1,1,2
573,Tianjin,China,39.3054,117.323,1/24/20,8,0,0,1,1,2
574,Tibet,China,31.6927,88.0924,1/24/20,0,0,0,1,1,2
575,Xinjiang,China,41.1129,85.2401,1/24/20,2,0,0,1,1,2
576,Yunnan,China,24.974,101.487,1/24/20,5,0,0,1,1,2
577,Zhejiang,China,29.1832,120.0934,1/24/20,43,0,1,1,1,2
578,,Colombia,4.5709,-74.2973,1/24/20,0,0,0,1,1,2
579,,Congo (Brazzaville),-4.0383,21.7587,1/24/20,0,0,0,1,1,2
580,,Congo (Kinshasa),-4.0383,21.7587,1/24/20,0,0,0,1,1,2
581,,Costa Rica,9.7489,-83.7534,1/24/20,0,0,0,1,1,2
582,,Cote d'Ivoire,7.54,-5.5471,1/24/20,0,0,0,1,1,2
583,,Croatia,45.1,15.2,1/24/20,0,0,0,1,1,2
584,,Diamond Princess,0.0,0.0,1/24/20,0,0,0,1,1,2
585,,Cuba,22.0,-80.0,1/24/20,0,0,0,1,1,2
586,,Cyprus,35.1264,33.4299,1/24/20,0,0,0,1,1,2
587,,Czechia,49.8175,15.473,1/24/20,0,0,0,1,1,2
588,Faroe Islands,Denmark,61.8926,-6.9118,1/24/20,0,0,0,1,1,2
589,Greenland,Denmark,71.7069,-42.6043,1/24/20,0,0,0,1,1,2
590,,Denmark,56.2639,9.5018,1/24/20,0,0,0,1,1,2
591,,Djibouti,11.8251,42.5903,1/24/20,0,0,0,1,1,2
592,,Dominican Republic,18.7357,-70.1627,1/24/20,0,0,0,1,1,2
593,,Ecuador,-1.8312,-78.1834,1/24/20,0,0,0,1,1,2
594,,Egypt,26.0,30.0,1/24/20,0,0,0,1,1,2
595,,El Salvador,13.7942,-88.8965,1/24/20,0,0,0,1,1,2
596,,Equatorial Guinea,1.5,10.0,1/24/20,0,0,0,1,1,2
597,,Eritrea,15.1794,39.7823,1/24/20,0,0,0,1,1,2
598,,Estonia,58.5953,25.0136,1/24/20,0,0,0,1,1,2
599,,Eswatini,-26.5225,31.4659,1/24/20,0,0,0,1,1,2
600,,Ethiopia,9.145,40.4897,1/24/20,0,0,0,1,1,2
601,,Fiji,-17.7134,178.065,1/24/20,0,0,0,1,1,2
602,,Finland,64.0,26.0,1/24/20,0,0,0,1,1,2
603,French Guiana,France,3.9339,-53.1258,1/24/20,0,0,0,1,1,2
604,French Polynesia,France,-17.6797,149.4068,1/24/20,0,0,0,1,1,2
605,Guadeloupe,France,16.25,-61.5833,1/24/20,0,0,0,1,1,2
606,Mayotte,France,-12.8275,45.1662,1/24/20,0,0,0,1,1,2
607,New Caledonia,France,-20.9043,165.618,1/24/20,0,0,0,1,1,2
608,Reunion,France,-21.1351,55.2471,1/24/20,0,0,0,1,1,2
609,Saint Barthelemy,France,17.9,-62.8333,1/24/20,0,0,0,1,1,2
610,St Martin,France,18.0708,-63.0501,1/24/20,0,0,0,1,1,2
611,Martinique,France,14.6415,-61.0242,1/24/20,0,0,0,1,1,2
612,,France,46.2276,2.2137,1/24/20,2,0,0,1,1,2
613,,Gabon,-0.8037,11.6094,1/24/20,0,0,0,1,1,2
614,,Gambia,13.4432,-15.3101,1/24/20,0,0,0,1,1,2
615,,Georgia,42.3154,43.3569,1/24/20,0,0,0,1,1,2
616,,Germany,51.0,9.0,1/24/20,0,0,0,1,1,2
617,,Ghana,7.9465,-1.0232,1/24/20,0,0,0,1,1,2
618,,Greece,39.0742,21.8243,1/24/20,0,0,0,1,1,2
619,,Guatemala,15.7835,-90.2308,1/24/20,0,0,0,1,1,2
620,,Guinea,9.9456,-9.6966,1/24/20,0,0,0,1,1,2
621,,Guyana,5.0,-58.75,1/24/20,0,0,0,1,1,2
622,,Haiti,18.9712,-72.2852,1/24/20,0,0,0,1,1,2
623,,Holy See,41.9029,12.4534,1/24/20,0,0,0,1,1,2
624,,Honduras,15.2,-86.2419,1/24/20,0,0,0,1,1,2
625,,Hungary,47.1625,19.5033,1/24/20,0,0,0,1,1,2
626,,Iceland,64.9631,-19.0208,1/24/20,0,0,0,1,1,2
627,,India,21.0,78.0,1/24/20,0,0,0,1,1,2
628,,Indonesia,-0.7893,113.9213,1/24/20,0,0,0,1,1,2
629,,Iran,32.0,53.0,1/24/20,0,0,0,1,1,2
630,,Iraq,33.0,44.0,1/24/20,0,0,0,1,1,2
631,,Ireland,53.1424,-7.6921,1/24/20,0,0,0,1,1,2
632,,Israel,31.0,35.0,1/24/20,0,0,0,1,1,2
633,,Italy,43.0,12.0,1/24/20,0,0,0,1,1,2
634,,Jamaica,18.1096,-77.2975,1/24/20,0,0,0,1,1,2
635,,Japan,36.0,138.0,1/24/20,2,0,0,1,1,2
636,,Jordan,31.24,36.51,1/24/20,0,0,0,1,1,2
637,,Kazakhstan,48.0196,66.9237,1/24/20,0,0,0,1,1,2
638,,Kenya,-0.0236,37.9062,1/24/20,0,0,0,1,1,2
639,,South Korea,36.0,128.0,1/24/20,2,0,0,1,1,2
640,,Kuwait,29.5,47.75,1/24/20,0,0,0,1,1,2
641,,Kyrgyzstan,41.2044,74.7661,1/24/20,0,0,0,1,1,2
642,,Latvia,56.8796,24.6032,1/24/20,0,0,0,1,1,2
643,,Lebanon,33.8547,35.8623,1/24/20,0,0,0,1,1,2
644,,Liberia,6.4281,-9.4295,1/24/20,0,0,0,1,1,2
645,,Liechtenstein,47.14,9.55,1/24/20,0,0,0,1,1,2
646,,Lithuania,55.1694,23.8813,1/24/20,0,0,0,1,1,2
647,,Luxembourg,49.8153,6.1296,1/24/20,0,0,0,1,1,2
648,,Madagascar,-18.7669,46.8691,1/24/20,0,0,0,1,1,2
649,,Malaysia,2.5,112.5,1/24/20,0,0,0,1,1,2
650,,Maldives,3.2028,73.2207,1/24/20,0,0,0,1,1,2
651,,Malta,35.9375,14.3754,1/24/20,0,0,0,1,1,2
652,,Mauritania,21.0079,10.9408,1/24/20,0,0,0,1,1,2
653,,Mauritius,-20.2,57.5,1/24/20,0,0,0,1,1,2
654,,Mexico,23.6345,-102.5528,1/24/20,0,0,0,1,1,2
655,,Moldova,47.4116,28.3699,1/24/20,0,0,0,1,1,2
656,,Monaco,43.7333,7.4167,1/24/20,0,0,0,1,1,2
657,,Mongolia,46.8625,103.8467,1/24/20,0,0,0,1,1,2
658,,Montenegro,42.5,19.3,1/24/20,0,0,0,1,1,2
659,,Morocco,31.7917,-7.0926,1/24/20,0,0,0,1,1,2
660,,Namibia,-22.9576,18.4904,1/24/20,0,0,0,1,1,2
661,,Nepal,28.1667,84.25,1/24/20,0,0,0,1,1,2
662,Aruba,Netherlands,12.5186,-70.0358,1/24/20,0,0,0,1,1,2
663,Curacao,Netherlands,12.1696,-68.99,1/24/20,0,0,0,1,1,2
664,Sint Maarten,Netherlands,18.0425,-63.0548,1/24/20,0,0,0,1,1,2
665,,Netherlands,52.1326,5.2913,1/24/20,0,0,0,1,1,2
666,,New Zealand,-40.9006,174.886,1/24/20,0,0,0,1,1,2
667,,Nicaragua,12.8654,-85.2072,1/24/20,0,0,0,1,1,2
668,,Niger,17.6078,8.0817,1/24/20,0,0,0,1,1,2
669,,Nigeria,9.082,8.6753,1/24/20,0,0,0,1,1,2
670,,North Macedonia,41.6086,21.7453,1/24/20,0,0,0,1,1,2
671,,Norway,60.472,8.4689,1/24/20,0,0,0,1,1,2
672,,Oman,21.0,57.0,1/24/20,0,0,0,1,1,2
673,,Pakistan,30.3753,69.3451,1/24/20,0,0,0,1,1,2
674,,Panama,8.538,-80.7821,1/24/20,0,0,0,1,1,2
675,,Papua New Guinea,-6.315,143.9555,1/24/20,0,0,0,1,1,2
676,,Paraguay,-23.4425,-58.4438,1/24/20,0,0,0,1,1,2
677,,Peru,-9.19,-75.0152,1/24/20,0,0,0,1,1,2
678,,Philippines,13.0,122.0,1/24/20,0,0,0,1,1,2
679,,Poland,51.9194,19.1451,1/24/20,0,0,0,1,1,2
680,,Portugal,39.3999,-8.2245,1/24/20,0,0,0,1,1,2
681,,Qatar,25.3548,51.1839,1/24/20,0,0,0,1,1,2
682,,Romania,45.9432,24.9668,1/24/20,0,0,0,1,1,2
683,,Russia,60.0,90.0,1/24/20,0,0,0,1,1,2
684,,Rwanda,-1.9403,29.8739,1/24/20,0,0,0,1,1,2
685,,Saint Lucia,13.9094,-60.9789,1/24/20,0,0,0,1,1,2
686,,Saint Vincent and the Grenadines,12.9843,-61.2872,1/24/20,0,0,0,1,1,2
687,,San Marino,43.9424,12.4578,1/24/20,0,0,0,1,1,2
688,,Saudi Arabia,24.0,45.0,1/24/20,0,0,0,1,1,2
689,,Senegal,14.4974,-14.4524,1/24/20,0,0,0,1,1,2
690,,Serbia,44.0165,21.0059,1/24/20,0,0,0,1,1,2
691,,Seychelles,-4.6796,55.492,1/24/20,0,0,0,1,1,2
692,,Singapore,1.2833,103.8333,1/24/20,3,0,0,1,1,2
693,,Slovakia,48.669,19.699,1/24/20,0,0,0,1,1,2
694,,Slovenia,46.1512,14.9955,1/24/20,0,0,0,1,1,2
695,,Somalia,5.1521,46.1996,1/24/20,0,0,0,1,1,2
696,,South Africa,-30.5595,22.9375,1/24/20,0,0,0,1,1,2
697,,Spain,40.0,-4.0,1/24/20,0,0,0,1,1,2
698,,Sri Lanka,7.0,81.0,1/24/20,0,0,0,1,1,2
699,,Sudan,12.8628,30.2176,1/24/20,0,0,0,1,1,2
700,,Suriname,3.9193,-56.0278,1/24/20,0,0,0,1,1,2
701,,Sweden,63.0,16.0,1/24/20,0,0,0,1,1,2
702,,Switzerland,46.8182,8.2275,1/24/20,0,0,0,1,1,2
703,,Taiwan*,23.7,121.0,1/24/20,3,0,0,1,1,2
704,,Tanzania,-6.369,34.8888,1/24/20,0,0,0,1,1,2
705,,Thailand,15.0,101.0,1/24/20,5,0,0,1,1,2
706,,Togo,8.6195,0.8248,1/24/20,0,0,0,1,1,2
707,,Trinidad and Tobago,10.6918,-61.2225,1/24/20,0,0,0,1,1,2
708,,Tunisia,34.0,9.0,1/24/20,0,0,0,1,1,2
709,,Turkey,38.9637,35.2433,1/24/20,0,0,0,1,1,2
710,,Uganda,1.0,32.0,1/24/20,0,0,0,1,1,2
711,,Ukraine,48.3794,31.1656,1/24/20,0,0,0,1,1,2
712,,United Arab Emirates,24.0,54.0,1/24/20,0,0,0,1,1,2
713,Bermuda,United Kingdom,32.3078,-64.7505,1/24/20,0,0,0,1,1,2
714,Cayman Islands,United Kingdom,19.3133,-81.2546,1/24/20,0,0,0,1,1,2
715,Channel Islands,United Kingdom,49.3723,-2.3644,1/24/20,0,0,0,1,1,2
716,Gibraltar,United Kingdom,36.1408,-5.3536,1/24/20,0,0,0,1,1,2
717,Isle of Man,United Kingdom,54.2361,-4.5481,1/24/20,0,0,0,1,1,2
718,Montserrat,United Kingdom,16.7425,-62.1874,1/24/20,0,0,0,1,1,2
719,,United Kingdom,55.3781,-3.4360000000000004,1/24/20,0,0,0,1,1,2
720,,Uruguay,-32.5228,-55.7658,1/24/20,0,0,0,1,1,2
721,,US,37.0902,-95.7129,1/24/20,2,0,0,1,1,2
722,,Uzbekistan,41.3775,64.5853,1/24/20,0,0,0,1,1,2
723,,Venezuela,6.4238,-66.5897,1/24/20,0,0,0,1,1,2
724,,Vietnam,16.0,108.0,1/24/20,2,0,0,1,1,2
725,,Zambia,-15.4167,28.2833,1/24/20,0,0,0,1,1,2
726,,Zimbabwe,-20.0,30.0,1/24/20,0,0,0,1,1,2
727,Diamond Princess,Canada,0.0,0.0,1/24/20,0,0,0,1,1,2
728,,Dominica,15.415,-61.371,1/24/20,0,0,0,1,1,2
729,,Grenada,12.1165,-61.679,1/24/20,0,0,0,1,1,2
730,,Mozambique,-18.665695,35.529562,1/24/20,0,0,0,1,1,2
731,,Syria,34.802075,38.99681500000001,1/24/20,0,0,0,1,1,2
732,,Timor-Leste,-8.874217,125.727539,1/24/20,0,0,0,1,1,2
733,,Belize,13.1939,-59.5432,1/24/20,0,0,0,1,1,2
734,,Laos,19.85627,102.495496,1/24/20,0,0,0,1,1,2
735,,Libya,26.3351,17.228331,1/24/20,0,0,0,1,1,2
736,,West Bank and Gaza,31.9522,35.2332,1/24/20,0,0,0,1,1,2
